파일명,영상제목,URL,향수_이름,향수_설명
여름 향수 뭐 살지 고민될때 보는 영상_avi_유명 여름향 간단명료 리뷰 _ 미지의세계 MIJI_7iYFmznSry4.txt,여름 향수 뭐 살지 고민될때 보는 영상.avi🐬유명 여름향 간단명료 리뷰 | 미지의세계 MIJI,https://www.youtube.com/watch?v=7iYFmznSry4,1의 첫 장,"약간 덜 익은 자몽 껍질 냄새입니다. 진짜 자몽 껍질처럼 섞게 신맛을 잘 구현했다고 생각해요. 사과, 당근, 토마토 등 각종 과일과 녹황색 채소 리 믹서기에 넣고 갈아서 만든 주스에서 날 법한 향이 납니다. 맑고 투명한 향이에요. 잔향은 잔잔한 투명한 향이에요. 촉촉한 정원의 떠있는 연꽃이 연상되는 마무리가 됩니다."
여름 향수 뭐 살지 고민될때 보는 영상_avi_유명 여름향 간단명료 리뷰 _ 미지의세계 MIJI_7iYFmznSry4.txt,여름 향수 뭐 살지 고민될때 보는 영상.avi🐬유명 여름향 간단명료 리뷰 | 미지의세계 MIJI,https://www.youtube.com/watch?v=7iYFmznSry4,레몬그라스,싱그러운 초록 허브향의 레몬그라스 함을 느꼈습니다. 불쾌지수가 낮아지는 기분이에요. 베티버 특유의 건초향과 샌달우드도 섞였습니다. 비누향으로 남아요. 날 법한 향기라고 할 수 있겠습니다.
여름 향수 뭐 살지 고민될때 보는 영상_avi_유명 여름향 간단명료 리뷰 _ 미지의세계 MIJI_7iYFmznSry4.txt,여름 향수 뭐 살지 고민될때 보는 영상.avi🐬유명 여름향 간단명료 리뷰 | 미지의세계 MIJI,https://www.youtube.com/watch?v=7iYFmznSry4,레이,소나기가 개인 뒤의 촉촉한 물에 상쾌함을 표현한 향수입니다. 맑은 물 냄새에다가 약간 짓무른 딸기의 향기가 섞인 향입니다. 물 냄새를 싫어하는 사람이라면 밍밍한 소스에 절여 있는 오이의 향으로 느껴질 것 같고요. 투계 촉촉한 물기를 머금고 있는 개운함에 충분히 호감을 느끼실 겁니다.
여름 향수 뭐 살지 고민될때 보는 영상_avi_유명 여름향 간단명료 리뷰 _ 미지의세계 MIJI_7iYFmznSry4.txt,여름 향수 뭐 살지 고민될때 보는 영상.avi🐬유명 여름향 간단명료 리뷰 | 미지의세계 MIJI,https://www.youtube.com/watch?v=7iYFmznSry4,클레멘티 캘리포니아,처음에 감귤 주스의 냄새가 느껴집니다. 잘 정제된 감귤 주스 같은 느낌이에요. 시간이 조금 지나면 베티버와 샌달우드 향이 은은하게 나는데요. 허브 향이 가미된 바디워시 향으로 느껴집니다.
여름 향수 뭐 살지 고민될때 보는 영상_avi_유명 여름향 간단명료 리뷰 _ 미지의세계 MIJI_7iYFmznSry4.txt,여름 향수 뭐 살지 고민될때 보는 영상.avi🐬유명 여름향 간단명료 리뷰 | 미지의세계 MIJI,https://www.youtube.com/watch?v=7iYFmznSry4,로리 포르토 피노 누아,왠지 파란색 소재 비누에서 날 법한 향으로 느껴져요. 아쿠아틱한 물 냄새입니다. 톡톡 비린내가 나는 것 전혀 아니고요. 달달한 방자 스킨은 차도 없습니다.
여름 향수 뭐 살지 고민될때 보는 영상_avi_유명 여름향 간단명료 리뷰 _ 미지의세계 MIJI_7iYFmznSry4.txt,여름 향수 뭐 살지 고민될때 보는 영상.avi🐬유명 여름향 간단명료 리뷰 | 미지의세계 MIJI,https://www.youtube.com/watch?v=7iYFmznSry4,라임 바질 만다린,라임과 바질 냄새가 정직하게 납니다. 새콤함과 신선한 귤의 느낌이 아주 좋아요. 유니크 하면서도 고급스러운 향이에요. 깔끔한 시트러스 향을 좋아하는 분에게 추천합니다.
여름 향수 뭐 살지 고민될때 보는 영상_avi_유명 여름향 간단명료 리뷰 _ 미지의세계 MIJI_7iYFmznSry4.txt,여름 향수 뭐 살지 고민될때 보는 영상.avi🐬유명 여름향 간단명료 리뷰 | 미지의세계 MIJI,https://www.youtube.com/watch?v=7iYFmznSry4,라이트 블루,사과 레몬 섀도우 드 향 등이 지중에 푸르른 바람에 전해져 오는 느낌입니다. 향 자체는 훌륭해요.
여름 향수 뭐 살지 고민될때 보는 영상_avi_유명 여름향 간단명료 리뷰 _ 미지의세계 MIJI_7iYFmznSry4.txt,여름 향수 뭐 살지 고민될때 보는 영상.avi🐬유명 여름향 간단명료 리뷰 | 미지의세계 MIJI,https://www.youtube.com/watch?v=7iYFmznSry4,엘리자베스아덴 그린티,"녹차 향기가 메인이고, 카페에서 파는 레몬이나 사이다 그린티 향료가 섞인 향입니다. 아주 진입장벽이 낮은 프레시안 향수입니다."
여름과 가을 사이_ 여행갈때 챙겨갔던 향수_바디로션들__ZZL4KYtdLZ0.txt,"여름과 가을 사이, 여행갈때 챙겨갔던 향수&바디로션들🤎",https://www.youtube.com/watch?v=ZZL4KYtdLZ0,bdk의 그리샤르넬 오드 퍼퓸,요거는 뿌리자마자 무화과 향이랑 차 향이 느껴져요. 다른 무화과향 향수들과는 달리 느끼하지 않은 무화과 향이 나고요. 사양이랑 카다멈 향이 섞여서 나기 때문에 스파이시한 홍차 혹은 차이티 향기로 느껴지기도 합니다. 그리고 곧이어서 그윽하고 편안한 우디향이랑 베티버랑 아이리스 향기가 퍼져서 꽤나 자연적인 분위기를 연출해요. 마치 좀 어둑어둑한 가을에 숲속에서 나무 냄새 맡으면서 홍차랑 무화과를 가볍게 즐기고 있는듯한 기분이 드는 향기입니다. 진짜 남녀 성별 구분하지 않는 중성적인 향이고요.
여름과 가을 사이_ 여행갈때 챙겨갔던 향수_바디로션들__ZZL4KYtdLZ0.txt,"여름과 가을 사이, 여행갈때 챙겨갔던 향수&바디로션들🤎",https://www.youtube.com/watch?v=ZZL4KYtdLZ0,크리드의 러브인 라이트 포 썸머,"이거는 딱 뿌리자마자 사과, 크랜베리, 레드베리, 복숭아 이런 여러가지 과일들이 깨끗한 물에 풍덩 빠진듯한 향기가 나요. 달달하면서 물 냄새가 섞인 과일향으로 시작을 하고 프리지아나 자스민 등의 예쁜 꽃향기랑 쌀 향조 특유의 뽀얗고 보들보들한 감성까지 느낄 수 있습니다."
여름과 가을 사이_ 여행갈때 챙겨갔던 향수_바디로션들__ZZL4KYtdLZ0.txt,"여름과 가을 사이, 여행갈때 챙겨갔던 향수&바디로션들🤎",https://www.youtube.com/watch?v=ZZL4KYtdLZ0,센트리의 데이지,"이 향수는 원래는 과일 바구니가 있고 꿀벌이 날아다니는 아름다운 프로방스 정원에서 피어난 데이지 꽃 향기 요런 컨셉의 향수거든요. 근데 전혀 그런 향 아니고요, 그냥 다우니향 진짜 우리가 그 마트에서 섬유유연제 처음 이제 사 와가지고 뚜껑 연 다음에 냄새 한번 맡아볼까 하고 할 때 그 농축된 다우니 향 그 자체입니다."
여름과 가을 사이_ 여행갈때 챙겨갔던 향수_바디로션들__ZZL4KYtdLZ0.txt,"여름과 가을 사이, 여행갈때 챙겨갔던 향수&바디로션들🤎",https://www.youtube.com/watch?v=ZZL4KYtdLZ0,더마비 모두 내러티브 바디로션 머스킷 레더,오래된 가죽 냄새랑 묵직한 머스크 향이 나면서 나무로 된 어두운 바 혹은 서재 이런게 떠오르는 향이거든요. 이게 바디로션인데도 향이 지속력이 확산력이 진짜 좋아가지고 밤에 이거 바르고 좀 일하다가 자고 다음날 일어나면은 그때까지도 내 잠옷이나 침대까지 향이 막 폴폴 남아있는 그 정도로 향이 되게 풍성한 제품이라고 할 수 있습니다.
여름과 가을 사이에 제격인 데일리 향수들_유니크함은 덤_ 유올썸_ 티토니끄_ 상탈볼케니크 등_6RuB-yMDopo.txt,"여름과 가을 사이에 제격인 데일리 향수들💗유니크함은 덤! 유올썸, 티토니끄, 상탈볼케니크 등",https://www.youtube.com/watch?v=6RuB-yMDopo,에 딸이 보르도 랑 주,"이 향수는 시원한 모인 토양으로 느껴지며, 차가운 토닉워터에 애플민트가 들어가 있고 상큼한 라임도 넣은 청렴한 향이에요. 그리고 거기에 서정적인 이황 3 들꽃과 민트의 정원이 곁들여져 있어요. 이게 모니터스러운 상이긴 하지만 맛있게 느껴지고 마시고 싶은 달달한 음료의 느낌은 아니에요. 정말 덥고 습한 날씨에 깨끗해지고 기분이 트는 깔끔한 향이에요."
여름과 가을 사이에 제격인 데일리 향수들_유니크함은 덤_ 유올썸_ 티토니끄_ 상탈볼케니크 등_6RuB-yMDopo.txt,"여름과 가을 사이에 제격인 데일리 향수들💗유니크함은 덤! 유올썸, 티토니끄, 상탈볼케니크 등",https://www.youtube.com/watch?v=6RuB-yMDopo,윌러 에리스의 t4 니크,"이 향수는 안개 낀 새벽에 차 바에서 거닐다가 향을 맡을 때의 기분을 표현한 향수에요. 녹차향과 얼그레이, 그리고 상큼한 시트러스 향이 은은하게 느껴지면서도 인공적인 느낌 없이 스모키한 오디 향이 나면서 전체적으로는 무겁지 않고 산뜻한 향이에요. 첫 향은 진짜 레몬 잎이 깊게 나고 분명히 상큼한 느낌이 있지만 달달하진 않아요. 내추럴하고 침착한 이미지에요."
여름과 가을 사이에 제격인 데일리 향수들_유니크함은 덤_ 유올썸_ 티토니끄_ 상탈볼케니크 등_6RuB-yMDopo.txt,"여름과 가을 사이에 제격인 데일리 향수들💗유니크함은 덤! 유올썸, 티토니끄, 상탈볼케니크 등",https://www.youtube.com/watch?v=6RuB-yMDopo,매종 크립 엘리,"이 향수는 나카다 본 같은 스파이시한 오디 향이 확 나는데, 뭔가 이렇게 파장이 팔아 하고 나서 공비 중에 휘날리는 화산 재 색이 연상돼요. 나무가 탄 연기와 함께 커피 향이 포함되어 있어서 시간이 좀 지나면 커피 원두의 고소하고 편안한 향이 올라와요. 시트러스가 섞인 머스크 향이 아주 부드럽게 남고, 전체적으로는 난해한 느낌은 전혀 아니고 균형이 잘 잡혀있어요."
여름에도 좋은 서늘한 숲향_에따 리브르 도랑쥬 헤르만 리뷰 _ 미지의세계 MIJI_0iSvo15N8Hc.txt,여름에도 좋은 서늘한 숲향🍃에따 리브르 도랑쥬 헤르만 리뷰 | 미지의세계 MIJI,https://www.youtube.com/watch?v=0iSvo15N8Hc,헤르만,우디 향이 확 나는데 그게 진짜 어두운 숲속에서 날꺼 같은 다크 하고 손을 한 나무향이 랑 극혐 해 그래서 사흘간 느낌 살짝 오싹 하기까지 한 그런 느낌이라서 되게 참신 했구요. 이 향수가 되게 흥미로운 게요 이지오 스민 이라는게 비오는날 추 개의 급이 냄새를 나게 하는 원인물질이 에요. 그래서 이 헤르만 해서도 추적추적 비가 내리는 수평 의 이미지가 그려집니다. 개인적으로 이 향이 숨 냄새도 맞지만 약간 기골 냄새가 따고 여겨 지거든요. 특유의 도어 2 고독한 시원함이 딱 느껴지잖아요. 그리고 막 흑인 아이 느껴지잖아요. 이 향수는 장미 아니라 머스크 향이 어우러져서 첫 향 보다는 조금더 플루 란 느낌으로 남아요. 전체적으로 스파이시 1패 춘리 향이 나서 약간 쓰고 알싸 하면서도 좀 코르 톡톡 치는 스파이시한 향이 기도합니다. 지하실에 벽에서 나눈 냄새가 라고 설명을 해주셨는데요 뭔가 지하 공간에 들어가면 느껴지는 약간의 차가울 습기 이런게 있는데 신기하게도 도 막상 뿌리면 은퇴 적합니다. 아 진짜 독특하고 매력이 있어요. 여름에도 쓸 수 있는 우디 향 시원하지만 상큼 날 달 하지는 않은 향.
여름엔 역시 가벼운 향_ 학생도 어울릴 갓성비 향수 추천__-QilGwO0hcI.txt,여름엔 역시 가벼운 향! 학생도 어울릴 갓성비 향수 추천🌬,https://www.youtube.com/watch?v=-QilGwO0hcI,자라의 홀리데이,베이비 샴푸향에다가 약간 과일 젤리 같은 향이 섞였어요. 젤리가 피치핏이랑 푸른빛이 섞여있는 애기들 먹는 젤리일 것 같아요. 연한 복숭아 향이랑 보라색 붉은색의 믹스베리 요런 과일향기가 느껴졌거든요. 그리고 거기에 약간의 바닐라향도 섞여 있어서 좀 포근한 느낌이 있습니다. 그래서 이 향수를 뿌리면 과일향 나는 베이비 샴푸로 애기 씻기고 나서 애기 토닥토닥하면서 같이 이불 덮고 낮잠 자고 있는듯한 기분이 들어요.
여름엔 역시 가벼운 향_ 학생도 어울릴 갓성비 향수 추천__-QilGwO0hcI.txt,여름엔 역시 가벼운 향! 학생도 어울릴 갓성비 향수 추천🌬,https://www.youtube.com/watch?v=-QilGwO0hcI,아쿠아 콜로니아 4711 인텐스 퓨어 브리즈 오브 히말라야,"히말라야산 정상에서 느껴지는 상쾌함이라는 이 향의 컨셉이 느껴지는 상쾌함이 되게 매력적으로 다가와서 그냥 바로 블라인드 구매를 했던 향수입니다. 히말라야의 공기보다는 설사 정상에 물 냄새 같아요. 아쿠아틱한 향이 시원하게 퍼집니다. 그리고 산이라는 컨셉에 걸맞게 우디향이 덮어지는데요, 머스크나 캐시미란과 같은 몽글몽글한 흰색이 떠오르는 향조가 같이 더해져서, 하얗게 눈 덮인 설산을 떠올리게 하죠. 서늘한 바람이 부는 깨끗하고 탁 트인 공간에 와 있는듯한 프레시함을 느낄 수 있는 향기고요."
여름엔 역시 가벼운 향_ 학생도 어울릴 갓성비 향수 추천__-QilGwO0hcI.txt,여름엔 역시 가벼운 향! 학생도 어울릴 갓성비 향수 추천🌬,https://www.youtube.com/watch?v=-QilGwO0hcI,토스 베이비,얇은 여름 이불이나 손수건을 집에서 세탁하고 널어둔듯한 기분이 드는 향입니다. 가볍고 상큼하고 청결한 정말이 밭을 색깔처럼 민트색과 하늘색 중간에 산뜻한 컬러가 떠오르는 향기입니다. 심플한 오렌지 꽃 향기가 메인이 되는 향이고요.
여름엔 역시 가벼운 향_ 학생도 어울릴 갓성비 향수 추천__-QilGwO0hcI.txt,여름엔 역시 가벼운 향! 학생도 어울릴 갓성비 향수 추천🌬,https://www.youtube.com/watch?v=-QilGwO0hcI,필로소프 어메이징 그레이스,청순한 향이에요. 여리여리한 파스텔톤의 핑크색 비누랑 흰색 비누 같은 향인데요. 은은하게 어디선가 비누 모양이 이렇게 풍겨져 오는 거 같은 그런 느낌의 향이죠. 왠지 데이트룩이나 결혼식 하객룩 이런 스타일을 입었을 때 뿌리면 진짜 잘 어울릴 향이거든요.
여름엔 역시 가벼운 향_ 학생도 어울릴 갓성비 향수 추천__-QilGwO0hcI.txt,여름엔 역시 가벼운 향! 학생도 어울릴 갓성비 향수 추천🌬,https://www.youtube.com/watch?v=-QilGwO0hcI,클린의 소프트 런더리,선선한 봄바람과 따스한 햇빛에 온기를 먹으면 뽀송한 빨래에 깨끗하고 상쾌한 향 이런 컨셉을 가지고 있습니다. 더 중성적인 느낌이라 남자가 쓰기에도 좋은 향수인 것 같아요.
여름철 불쾌지수를 낮춰줄_ 아로마향 향수 추천_ _feat_눅스__ul-QDc8AXpo.txt,여름철 불쾌지수를 낮춰줄! 아로마향 향수 추천✨ (feat.눅스),https://www.youtube.com/watch?v=ul-QDc8AXpo,내롤리,딱 요즘에 사용하기 좋은 산뜻하고 개운한 향기입니다. 이름처럼 순백에 내롤리 향이 나는 향수인데요. 그 내롤리 향조라는게 섬세한 꽃향기도 있으면서 청력수의 기운도 느껴지면서 나무나 풀에 자연적인 바이브도 있는 향주잖아요. 그래서 이 향수에서도 꽃과 풀 그리고 시원한 느낌이 모두 느껴집니다. 마치 이제 막 햇살이 들기 시작하는 시간에 촉촉하게 이슬이 맺혀있는 숲을 거닐고 있는듯한 기분이 들게 해요. 햇살이 너무 뜨겁게 내리쬐는 느낌도 아니고 그렇다고 막 어둑어둑한 분위기도 아닌 딱 적당하게 선선한 날씨를 연상케 하는 향이라서요. 여름을 포함한 사계절 내내 사용하기 좋습니다. 이게 마음이 편안해지는 아로마틱 허브향이 섞인 그리 향이라서 딱 제가 선호하는 스타일입니다. 이게 되게 차분한 향이다 보니까 남녀노소 좋아할 것 같은 향입니다.
